|NO|SAMPLE_ID|식품코드|DB군|상용제품|식품명|연도|지역 / 제조사|채취시기|식품대분류|식품상세분류|1회제공량|내용량_단위|총내용량(g)|총내용량(mL)|에너지(㎉)|에너지(kj)|수분(g)|수분(%)|단백질(g)|지방(g)|지질-가식부 100g당|탄수화물(g)|총당류(g)|자당(g)|포도당(g)|과당(g)|유당(g)|맥아당(g)|갈락토오스(g)|당알콜(g)|에리스리톨(g)|총 식이섬유(g)|총 식이섬유(mg)|총 식이섬유(%)|수용성 식이섬유(g)|불용성 식이섬유(g)|셀룰로오스(%)|리그닌(%)|칼슘(㎎)|철(㎎)|철(㎍)|마그네슘(㎎)|인(㎎)|칼륨(g)|칼륨(㎎)|나트륨(㎎)|아연(㎎)|구리(㎎)|구리(㎍)|망간(㎎)|망간(㎍)|셀레늄(㎍)|몰리브덴(㎍)|요오드(㎍)|염소(㎎)|비타민 A(㎍)|비타민 A(㎍ RE)|레티놀(㎍)|베타카로틴(㎍)|레티놀A효능|비타민 D(D2+D3)(㎍)|비타민 D2(㎍)|비타민 D3(㎍)|비타민 D1(㎍)|비타민 E(㎎)|비타민 E(㎎ α-TE)|알파 토코페롤(㎎)|베타 토코페롤(㎎)|감마 토코페롤(㎎)|델타 토코페롤(㎎)|알파 토코트리에놀(㎎)|베타 토코트리에놀(㎎)|감마 토코트리에놀(㎎)|델타 토코트리에놀(㎎)|토코페롤(㎎)|토코트리에놀(㎎)|비타민 K(㎎)|비타민 K(㎍)|비타민 K1(㎍)|비타민 K2(㎍)|비타민 B1(㎎)|비타민 B1(㎍)|비타민 B2(㎎)|비타민 B2(㎍)|나이아신(㎎)|나이아신(㎎ NE)|나이아신(NE)(㎎)|나이아신(NE)(㎎ NE)|니코틴산 (㎎)|니코틴아마이드(㎎)|판토텐산(㎎)|판토텐산(㎍)|비타민 B6(㎎)|비타민 B6(㎍)|피리독신(㎎)|비오틴(㎍)|엽산(DFE)(㎍)|엽산 - 천연 엽산(㎍)|엽산 - 합성 엽산(㎍)|비타민 B12(㎎)|비타민 B12(㎍)|비타민 C(g)|비타민 C(㎎)|콜린(g)|콜린(㎎)|총 아미노산(g)|총 아미노산(㎎)|필수 아미노산(㎎)|이소류신(㎎)|류신(㎎)|라이신(㎎)|메티오닌(㎎)|페닐알라닌(㎎)|트레오닌(㎎)|트립토판(㎎)|발린(㎎)|히스티딘(㎎)|아르기닌(㎎)|비필수 아미노산(㎎)|티로신(㎎)|시스테인(㎎)|알라닌(㎎)|아스파르트산(㎎)|글루탐산(㎎)|글리신(㎎)|프롤린(㎎)|세린(㎎)|타우린(㎎)|글리신 베타인 (㎎)|호마린(㎎)|트리고넬린(㎎)|리보핵산(㎎)|데옥시리보핵산(㎎)|콜레스테롤(g)|콜레스테롤(㎎)|총 지방산(g)|총 필수 지방산(g)|총 포화 지방산(g)|총 포화 지방산(%)|부티르산(4:0)(g)|부티르산(4:0)(㎎)|카프로산(6:0)(g)|카프로산(6:0)(㎎)|카프릴산(8:0)(g)|카프릴산(8:0)(㎎)|카프르산(10:0)(g)|카프르산(10:0)(㎎)|라우르산(12:0)(g)|라우르산(12:0)(㎎)|라우르산(12:0)(%)|트라이데칸산(13:0)(㎎)|미리스트산(14:0)(g)|미리스트산(14:0)(㎎)|미리스트산(14:0)(%)|펜타데칸산(15:0)(㎎)|팔미트산(16:0)(g)|팔미트산(16:0)(㎎)|팔미트산(16:0)(%)|헵타데칸산(17:0)(㎎)|스테아르산(18:0)(g)|스테아르산(18:0)(㎎)|스테아르산(18:0)(%)|아라키드산(20:0)(g)|아라키드산(20:0)(㎎)|아라키드산(20:0)(%)|헨에이코산산(21:0)(㎎)|베헨산(22:0)(㎎)|트리코산산(23:0)(㎎)|리그노세르산(24:0)(㎎)|총 단일 불포화지방산(g)|총 단일 불포화지방산(%)|미리스톨레산(14:1)(g)|미리스톨레산(14:1)(㎎)|미리스톨레산(14:1)(%)|팔미톨레산(16:1)(g)|팔미톨레산(16:1)(㎎)|팔미톨레산(16:1)(%)|헵타데센산(17:1)(㎎)|올레산(18:1(n-9))(g)|올레산(18:1(n-9))(㎎)|올레산(18:1(n-9))(%)|박센산(18:1(n-7))(g)|박센산(18:1(n-7))(㎎)|가돌레산(20:1)(g)|가돌레산(20:1)(㎎)|가돌레산(20:1)(%)|에루크산(22:1)(㎎)|에루크산(22:1)(%)|네르본산(24:1)(㎎)|총 다중 불포화지방산(g)|총 다중 불포화지방산(%)|리놀레산(18:2(n-6)c)(g)|리놀레산(18:2(n-6)c)(㎎)|리놀레산(18:2(n-6)c)(%)|알파 리놀렌산(18:3(n-3))(g)|알파 리놀렌산(18:3(n-3))(㎎)|리놀렌산(18:3(n-3)(%)|감마 리놀렌산(18:3(n-6))(g)|감마 리놀렌산(18:3(n-6))(㎎)|스테아리돈산(18:4)(%)|에이코사디에노산(20:2(n-6))(g)|에이코사디에노산(20:2(n-6))(㎎)|에이코사트리에노산(20:3(n-3))(㎎)|에이코사트리에노산(20:3(n-6))(g)|에이코사트리에노산(20:3(n-6))(㎎)|아라키돈산(20:4(n-6))(g)|아라키돈산(20:4(n-6))(㎎)|아라키돈산(20:4(n-6))(%)|에이코사테트라에노산(20:4(n-3))(㎎)|에이코사펜타에노산(20:5(n-3))(g)|에이코사펜타에노산(20:5(n-3))(㎎)|에이코사펜타에노산(20:5(n-3))(%)|도코사디에노산(22:2)(㎎)|도코사펜타에노산(22:5(n-3))(g)|도코사펜타에노산(22:5(n-3))(㎎)|도코사펜타에노산(22:5(n-3))(%)|도코사헥사에노산(22:6(n-3))(g)|도코사헥사에노산(22:6(n-3))(㎎)|도코사헥사에노산(22:6(n-3))(%)|EPA와 DHA의 합(㎎)|오메가 3 지방산(g)|오메가 6 지방산(g)|트랜스 지방산(g)|트랜스 올레산(18:1(n-9)t)(g)|트랜스 올레산(18:1(n-9)t)(㎎)|트랜스 리놀레산 (18:2t)(g)|트랜스 리놀레산 (18:2t)(㎎)|트랜스 리놀렌산(18:3t)(g)|트랜스 리놀렌산(18:3t)(㎎)|트랜스 리놀렌산(18:3t)(%)|냉산가용성물질(㎎)|총 불포화지방산(g)|식염상당량(g)|회분(g)|폐기율(%)|가식부(%)|산가용성물질(%)|카페인(㎎)|성분표출처|발행기관
219|220|D000380-ZZ-AVG|D000380|음식|품목대표|참치죽|2019|전국(대표)|평균|죽 및 스프류|죽류|800.0|g|-|-|659.59891642993|-|650.408357863805|-|24.1941788246456|16.0618803557936|-|104.566319482301|1.36009520661806|0.0371555555555556|0.247319819432028|1.07561983163047|0|0|-|-|-|5.35500839602328|-|-|-|-|-|-|78.4528717939866|-|1.59009260724204|55.72|250.440627650313|-|569.86001803103|1342.40250298357|2.46|0.3|-|1|-|0|-|-|-|-|-|0.592678643224428|1833.10162174732|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|5.08|0.56|-|-|-|-|0.16415174412277|-|0.123216313776734|-|9.27575099613068|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|0|-|0|-|-|-|-|-|981.3|1931.26|1733.56|571.86|1085.48|1007.86|-|1262.47|1060.59|1744.99|-|790.58|188.61|1475.96|2467.76|4345.21|1163.07|973.49|1138.9|-|-|-|-|-|-|-|39.9633155769964|-|-|1.81288902715443|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|1.2|-|-|-|0.5|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0|-|-|-|3.3|-|-|0.1|-|0|-|-|-|-|-|-|-|4|-|-|0.2|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0.1|-|-|-|-|-|0.0577523737840208|0|-|0.1|-|0|-|-|-|-|-|4.76926347345478|-|-|-|-|식약처('13) 제2권|식품의약품안전처
7242|7243|D018462-ZZ-AVG|D018462|음식|품목대표|채소죽|2020|전국(대표)|평균|죽 및 스프류|죽류|400.0|g|-|-|173.76|-|356.57|-|6.75|2.76|-|30.47|0.69|0.36|0.00|0.33|0.00|0.00|-|-|-|6.08|-|-|-|-|-|-|35.13|0.8|-|29.09|77.86|-|686.02|894.77|0.77|0.19|-|0.34|-|33.71|-|-|-|-|-|0.00|214.51|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|1.70|0.07|-|-|-|-|0.65|-|0.49|-|5.12|-|-|-|-|-|-|-|-|-|-|-|45.50|-|-|-|0.88|-|2.36|-|-|-|3406.80|-|241.29|302.40|165.84|43.98|239.91|180.05|-|174.15|82.62|210.90|-|224.14|14.57|256.84|351.19|455.60|129.37|147.77|186.19|-|-|-|-|-|-|-|0.00|-|-|0.72|-|0.00|-|0.00|-|0.00|-|0.00|-|0.05|-|-|-|0.04|-|-|-|0.44|-|-|-|0.17|-|-|0.02|-|-|-|-|-|-|-|-|0.00|-|-|0.01|-|-|-|1.48|-|-|0.05|-|0.02|-|-|-|-|-|-|-|1.24|-|-|0.07|-|-|0.00|-|-|0.00|-|-|0.00|-|0.00|-|-|-|0.00|-|-|-|0.00|-|-|0.00|-|-|-|-|-|0.01|0.00|-|0.01|-|0.00|-|-|-|-|-|3.45|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
7243|7244|D018463-ZZ-AVG|D018463|음식|품목대표|팥죽|2020|전국(대표)|평균|죽 및 스프류|죽류|400.0|g|-|-|324.17|-|317.16|-|12.69|0.76|-|66.63|0.08|0.00|0.00|0.08|0.00|0.00|-|-|-|8.33|-|-|-|-|-|-|39.95|4.53|-|52.46|169.12|-|454.93|508.72|2.32|0.40|-|0.99|-|8.09|-|-|-|-|-|0.00|0.00|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|6.80|0.12|-|-|-|-|1.86|-|0.09|-|0.18|-|-|-|-|-|-|-|-|-|-|-|70.42|-|-|-|0.00|-|21.42|-|-|-|9083.87|-|439.14|882.59|635.86|3.57|556.34|377.61|-|508.09|255.40|698.38|-|235.87|83.32|454.06|989.86|1744.89|388.52|245.70|584.68|-|-|-|-|-|-|-|0.00|-|-|0.28|-|0.00|-|0.00|-|0.00|-|0.00|-|0.00|-|-|-|0.01|-|-|-|0.23|-|-|-|0.04|-|-|0.00|-|-|-|-|-|-|-|-|0.00|-|-|0.00|-|-|-|0.14|-|-|0.01|-|0.00|-|-|-|-|-|-|-|0.00|-|-|0.07|-|-|0.00|-|-|0.00|-|-|0.00|-|0.00|-|-|-|0.00|-|-|-|0.00|-|-|0.00|-|-|-|-|-|0.00|0.00|-|0.00|-|0.00|-|-|-|-|-|2.75|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
7244|7245|D018464-ZZ-AVG|D018464|음식|품목대표|호박죽|2020|전국(대표)|평균|죽 및 스프류|죽류|400.0|g|-|-|197.52|-|356.15|-|7.70|6.84|-|26.30|14.24|10.29|2.03|1.92|0.00|0.00|-|-|-|10.37|-|-|-|-|-|-|45.87|1.03|-|39.60|179.51|-|1338.78|167.39|1.13|0.26|-|0.37|-|5.54|-|-|-|-|-|0.00|1837.72|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|5.15|0.02|-|-|-|-|0.51|-|0.23|-|1.93|-|-|-|-|-|-|-|-|-|-|-|139.46|-|-|-|0.00|-|6.34|-|-|-|5535.45|-|206.97|389.51|336.91|63.40|295.01|207.75|-|277.74|127.67|358.97|-|190.47|23.03|247.06|955.42|1121.13|203.52|223.49|307.39|-|-|-|-|-|-|-|0.00|-|-|0.14|-|0.00|-|0.00|-|0.00|-|0.00|-|0.00|-|-|-|0.00|-|-|-|0.13|-|-|-|0.02|-|-|0.00|-|-|-|-|-|-|-|-|0.00|-|-|0.00|-|-|-|0.03|-|-|0.00|-|0.00|-|-|-|-|-|-|-|0.14|-|-|0.10|-|-|0.00|-|-|0.00|-|-|0.00|-|0.00|-|-|-|0.00|-|-|-|0.00|-|-|0.00|-|-|-|-|-|0.00|0.00|-|0.00|-|0.00|-|-|-|-|-|3.02|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
7333|7334|D018553-ZZ-AVG|D018553|음식|외식|콘스프|2020|피자나라치킨공주|평균|튀김류|기타 튀김류|272.0|g|272|-|647|-|-|-|11|-|-|-|22|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1254|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|7|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|식약처('20)|식품의약품안전처
20|21|D000030-ZZ-AVG|D000030|음식|품목대표|굴국|2019|전국(대표)|평균|국 및 탕류|어패류국.탕|650.0|g|-|-|683|-|494.6|-|42.4|17.8|-|88.4|0.3|0.1|0|0.2|0|0|-|-|-|6.1|-|-|-|-|-|-|194.25|-|12.71|125.52|666.49|-|529.35|1635.39|31.14|7.65|-|1.83|-|190.22|-|-|-|-|-|99.04|1066.68|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|8.81|0.19|-|-|-|-|0.32|-|0.61|-|2.68|-|-|-|-|-|-|-|-|-|-|-|150.06|-|-|-|0.61|-|0|-|-|-|-|-|1602.24|2995.15|3043.95|918.39|1754.78|1846.79|-|1935.16|790.4|3242.67|-|1425.62|602.83|2257.08|3955.51|5944.59|259.35|1686.36|2286.81|-|-|-|-|-|-|-|518.37|-|-|3.9|-|0|-|0|-|0|-|0|-|0|-|-|-|0.2|-|-|-|2.9|-|-|-|0.8|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0.4|-|-|-|3.2|-|-|0.5|-|0.3|-|-|-|-|-|-|-|2|-|-|0.3|-|-|0|-|-|0.1|-|-|0|-|0|-|-|-|1.3|-|-|-|0.1|-|-|0.8|-|-|-|-|-|0.1|0.1|-|0|-|0|-|-|-|-|-|6.8|-|-|-|-|식약처('15) 제3권|식품의약품안전처
6843|6844|D018063-ZZ-AVG|D018063|음식|품목대표|달걀국|2020|전국(대표)|평균|국 및 탕류|기타 국류|400.0|g|-|-|52.37|-|388.01|-|3.73|2.94|-|2.74|0.00|0.00|0.00|0.00|0.00|0.00|-|-|-|0.81|-|-|-|-|-|-|20.95|0.78|-|5.38|81.08|-|77.50|984.54|0.44|0.27|-|0.03|-|8.63|-|-|-|-|-|0.00|0.00|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|1.06|0.00|-|-|-|-|0.00|-|0.13|-|0.00|-|-|-|-|-|-|-|-|-|-|-|9.80|-|-|-|0.20|-|0.00|-|-|-|3412.92|-|122.54|280.75|268.96|18.66|191.32|178.99|-|170.19|85.90|233.34|-|153.66|38.51|220.11|396.60|503.75|124.64|131.50|293.51|-|-|-|-|-|-|-|124.44|-|-|1.06|-|0.00|-|0.00|-|0.00|-|0.00|-|0.00|-|-|-|0.01|-|-|-|0.74|-|-|-|0.31|-|-|0.00|-|-|-|-|-|-|-|-|0.00|-|-|0.08|-|-|-|1.95|-|-|0.07|-|0.01|-|-|-|-|-|-|-|0.50|-|-|0.01|-|-|0.00|-|-|0.00|-|-|0.00|-|0.07|-|-|-|0.00|-|-|-|0.00|-|-|0.01|-|-|-|-|-|0.00|0.00|-|0.00|-|0.00|-|-|-|-|-|2.57|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
24|25|D000038-ZZ-AVG|D000038|음식|품목대표|감자국|2019|전국(대표)|평균|국 및 탕류|채소류국.탕|700.0|g|-|-|221|-|644.7|-|8.3|5.5|-|34.6|5.2|0.8|2|2.4|0|0|-|-|-|5.1|-|-|-|-|-|-|115.56|-|2.26|90.16|159.83|-|1138.53|1712.29|1.31|0.27|-|0.5|-|0.03|-|-|-|-|-|0|96.67|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0.63|0.03|-|-|-|-|0.55|-|0.15|-|0.83|-|-|-|-|-|-|-|-|-|-|-|66.29|-|-|-|1.46|-|7.24|-|-|-|-|-|212.12|400.75|407.65|100.75|269.94|272.6|-|310.76|124.01|424.47|-|196.36|104.7|287.4|1235.76|2044.82|274.7|264.73|266.66|-|-|-|-|-|-|-|5.46|-|-|0.2|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|0.2|-|-|-|0.1|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0|-|-|-|0.2|-|-|0|-|0|-|-|-|-|-|-|-|0.3|-|-|0.1|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0|0|-|0|-|0|-|-|-|-|-|6.8|-|-|-|-|식약처('17) 제5권|식품의약품안전처
28|29|D000044-ZZ-AVG|D000044|음식|품목대표|바지락조개국|2019|전국(대표)|평균|국 및 탕류|어패류국.탕|550.0|g|-|-|157|-|508.2|-|22|3.1|-|10.1|1.3|0|0.6|0.7|0|0|-|-|-|8|-|-|-|-|-|-|369.14|-|21.35|119.82|266.75|-|394.16|1596.17|2.6|0.27|-|1.58|-|185.9|-|-|-|-|-|9.81|561.5|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2.74|0|-|-|-|-|0.04|-|0.17|-|1.32|-|-|-|-|-|-|-|-|-|-|-|48.61|-|-|-|41.75|-|0.55|-|-|-|-|-|733.33|1475.53|1542.7|484.58|809.4|984.64|-|842.45|432.12|1659.95|-|776.22|264.31|1110.25|2275.35|3256.86|1089.75|781.27|1062.59|-|-|-|-|-|-|-|89.36|-|-|0.6|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|0.4|-|-|-|0.1|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0.1|-|-|-|0.2|-|-|0.1|-|0|-|-|-|-|-|-|-|0.3|-|-|0.2|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0.3|-|-|-|0.1|-|-|0.3|-|-|-|-|-|0|0|-|0|-|0|-|-|-|-|-|6.5|-|-|-|-|식약처('15) 제3권|식품의약품안전처
31|32|D000049-ZZ-AVG|D000049|음식|품목대표|소고기무국|2019|전국(대표)|평균|국 및 탕류|육류국.탕|400.0|g|-|-|123|-|371.6|-|14.2|4|-|7.8|3.5|0.2|1.7|1.6|0|0|-|-|-|3.1|-|-|-|-|-|-|59.21|-|1.59|42.86|108.32|-|336.96|1067.02|3.05|0.06|-|0.25|-|27.25|-|-|-|-|-|0.06|63.19|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0.79|0.02|-|-|-|-|0.09|-|0.07|-|1.32|-|-|-|-|-|-|-|-|-|-|-|32|-|-|-|1.8|-|0|-|-|-|-|-|483.72|1022.59|1160.26|260.43|531.51|598.36|-|553.63|369.81|903.45|-|422.12|245.89|828.29|1311.31|2525.92|775.16|654.09|577.34|-|-|-|-|-|-|-|38.43|-|-|1.3|-|0|-|0|-|0|-|0|-|0|-|-|-|0.1|-|-|-|0.8|-|-|-|0.4|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0.2|-|-|-|1.3|-|-|0.1|-|0|-|-|-|-|-|-|-|0.3|-|-|0.1|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0.1|0.1|-|0|-|0|-|-|-|-|-|3.5|-|-|-|-|식약처('15) 제3권|식품의약품안전처
32|33|D000050-ZZ-AVG|D000050|음식|품목대표|소고기미역국|2019|전국(대표)|평균|국 및 탕류|육류국.탕|650.0|g|-|-|151|-|613.1|-|18.1|5.3|-|7.7|0|0|0|0|0|0|-|-|-|8.4|-|-|-|-|-|-|149.32|-|3.04|95.09|139.44|-|204.8|1908.91|3.96|0.12|-|0.12|-|49.21|-|-|-|-|-|0.99|385.75|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0.73|0.06|-|-|-|-|0.12|-|0.15|-|1.48|-|-|-|-|-|-|-|-|-|-|-|35.95|-|-|-|2.8|-|0|-|-|-|-|-|593.04|1247.04|1275.93|388.84|673.65|721.61|-|683.49|441.75|1041.53|-|529.13|206.61|998.71|1532.13|2696.53|931.38|715.68|676|-|-|-|-|-|-|-|42.18|-|-|2|-|0|-|0|-|0|-|0|-|0|-|-|-|0.1|-|-|-|1.2|-|-|-|0.6|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0.1|-|-|-|1.7|-|-|0.1|-|0|-|-|-|-|-|-|-|0.4|-|-|0.2|-|-|0|-|-|0|-|-|0|-|0.1|-|-|-|0.1|-|-|-|0|-|-|0|-|-|-|-|-|0.1|0.1|-|0|-|0|-|-|-|-|-|5.8|-|-|-|-|식약처('15) 제3권|식품의약품안전처
6873|6874|D018093-ZZ-AVG|D018093|음식|품목대표|어묵국|2020|전국(대표)|평균|국 및 탕류|어패류국.탕|350.0|g|-|-|106.95|-|324.72|-|5.20|3.61|-|13.41|0.25|0.00|0.00|0.25|0.00|0.00|-|-|-|1.57|-|-|-|-|-|-|67.74|0.66|-|27.84|86.40|-|384.79|790.85|0.25|0.04|-|0.21|-|58.03|-|-|-|-|-|0.00|111.16|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|0.98|0.00|-|-|-|-|0.10|-|0.04|-|1.36|-|-|-|-|-|-|-|-|-|-|-|19.38|-|-|-|0.39|-|0.00|-|-|-|4861.50|-|181.74|386.00|334.64|112.07|206.72|213.19|-|190.79|99.22|266.66|-|132.78|62.26|285.13|425.00|1280.93|219.25|222.98|242.13|-|-|-|-|-|-|-|8.57|-|-|0.26|-|0.00|-|0.00|-|0.00|-|0.00|-|0.00|-|-|-|0.01|-|-|-|0.18|-|-|-|0.06|-|-|0.00|-|-|-|-|-|-|-|-|0.00|-|-|0.01|-|-|-|0.23|-|-|0.02|-|0.00|-|-|-|-|-|-|-|0.45|-|-|0.05|-|-|0.00|-|-|0.00|-|-|0.00|-|0.00|-|-|-|0.02|-|-|-|0.00|-|-|0.04|-|-|-|-|-|0.01|0.00|-|0.01|-|0.00|-|-|-|-|-|3.06|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
6876|6877|D018096-ZZ-AVG|D018096|음식|품목대표|오징어국|2020|전국(대표)|평균|국 및 탕류|어패류국.탕|500.0|g|-|-|91.91|-|477.07|-|11.10|3.67|-|3.63|1.20|0.00|0.00|0.66|0.00|0.54|-|-|-|1.25|-|-|-|-|-|-|23.58|0.23|-|39.59|181.13|-|409.41|1286.69|0.60|0.07|-|0.00|-|22.57|-|-|-|-|-|0.00|125.37|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|1.47|0.00|-|-|-|-|1.10|-|0.28|-|2.11|-|-|-|-|-|-|-|-|-|-|-|15.60|-|-|-|0.53|-|0.00|-|-|-|7319.36|-|395.94|639.77|611.71|62.50|309.70|314.39|-|327.72|216.91|635.41|-|119.58|11.42|482.07|797.11|1107.06|498.05|544.80|245.22|-|-|-|-|-|-|-|159.39|-|-|0.41|-|0.00|-|0.00|-|0.00|-|0.00|-|0.00|-|-|-|0.02|-|-|-|0.31|-|-|-|0.08|-|-|0.00|-|-|-|-|-|-|-|-|0.00|-|-|0.01|-|-|-|0.10|-|-|0.01|-|0.04|-|-|-|-|-|-|-|0.15|-|-|0.02|-|-|0.00|-|-|0.00|-|-|0.00|-|0.02|-|-|-|0.06|-|-|-|0.00|-|-|0.28|-|-|-|-|-|0.00|0.00|-|0.00|-|0.00|-|-|-|-|-|4.54|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
6885|6886|D018105-ZZ-AVG|D018105|음식|품목대표|토란국|2020|전국(대표)|평균|국 및 탕류|채소류국.탕|400.0|g|-|-|62.09|-|382.26|-|4.01|0.49|-|10.42|1.07|0.33|0.28|0.47|0.00|0.00|-|-|-|0.21|-|-|-|-|-|-|33.75|0.33|-|27.32|62.57|-|435.14|759.86|0.23|0.10|-|0.57|-|0.00|-|-|-|-|-|0.00|10.96|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|0.35|0.02|-|-|-|-|0.09|-|0.07|-|1.84|-|-|-|-|-|-|-|-|-|-|-|15.52|-|-|-|0.23|-|1.39|-|-|-|3053.62|-|115.14|229.56|160.88|46.63|137.46|152.47|-|161.57|55.04|227.34|-|221.58|0.00|173.08|413.10|516.50|149.45|142.64|151.21|-|-|-|-|-|-|-|4.49|-|-|0.14|-|0.00|-|0.00|-|0.00|-|0.00|-|0.00|-|-|-|0.01|-|-|-|0.09|-|-|-|0.03|-|-|0.00|-|-|-|-|-|-|-|-|0.00|-|-|0.02|-|-|-|0.12|-|-|0.01|-|0.00|-|-|-|-|-|-|-|0.06|-|-|0.01|-|-|0.00|-|-|0.00|-|-|0.00|-|0.01|-|-|-|0.00|-|-|-|0.00|-|-|0.00|-|-|-|-|-|0.00|0.00|-|0.00|-|0.00|-|-|-|-|-|2.82|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
38|39|D000064-ZZ-AVG|D000064|음식|품목대표|탕국|2019|전국(대표)|평균|국 및 탕류|어패류국.탕|250.0|g|-|-|92.1521554296068|-|229.911545916317|-|13.1813680814538|4.27211688452746|-|0.24440778576114|0.0781721798030836|0|0|0.0781721798030836|0|0|-|-|-|4.21808104050009|-|-|-|-|-|-|76.4679531303498|-|1.67147815353217|35.67|114.179784575255|-|235.594213253068|656.74985218755|2.67|0.07|-|0.36|-|16.97|-|-|-|-|-|0|25.4961219676205|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2.29|0.01|-|-|-|-|0.109834086189233|-|0.177446927881306|-|0.863460383981867|-|-|-|-|-|-|-|-|-|-|-|13.6|-|-|-|0|-|0|-|-|-|-|-|426.1|1085.8|1000.17|274.31|561.76|653.47|-|527.25|333.75|975.09|-|470.82|128.51|785.41|1431.88|2441.25|52.85|665.26|666.65|-|-|-|-|-|-|-|30.1206357371387|-|-|1.0053802488218|-|0|-|0|-|0|-|0|-|0|-|-|-|0.1|-|-|-|0.6|-|-|-|0.3|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0.1|-|-|-|1.1|-|-|0.1|-|0.1|-|-|-|-|-|-|-|0.9|-|-|0.1|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0.0686391330956876|0.1|-|0|-|0|-|-|-|-|-|2.39056133194058|-|-|-|-|(주)대산후드|식품의약품안전처
